what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336533777357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336533884741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336533886027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336533976717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336533987770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336533989946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336533992634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534052279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336534078309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534123698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534134271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534144687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534163538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336534173845
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336534186191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534188924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534194015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336534194105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336534194105
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336534194845
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336534199497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336534226307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534229338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534230698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534231069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534298084
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336534299502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336534312384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534329332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534334152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336534334657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336534348227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534351503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534366552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534374931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534412042
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336534412193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534415359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534420788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336534420946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336534420946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534425152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534568617
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336534570175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534572011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534592327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534598503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534600438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534603657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534618345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534623692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534623950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336534623982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336534647467
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336534650960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534653774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534658760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336534658913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336534658913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534660018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534687540
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336534688435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336534709569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534709845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534730012
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336534732017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534734494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534739852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336534740006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336534740006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534743269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534849854
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1336534853939
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1336534855288
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336534857786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534880123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534915159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336534967973
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1336534970997
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336534971161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336534980425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534982866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336534999616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336535000977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336535002325
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336535003887
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1336535008445
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1336535008552
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1336535008617
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1336535008664
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1336535008763
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1336535008807
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1336535008856
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1336535008856
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1336535008921
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1336535008984
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1336535009054
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1336535009054
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1336535009114
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1336535009224
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1336766517056
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1336766517072
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1336766517103
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1336766517150
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1336766517243
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1336766517337
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1336766517571
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1336766517649
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1336766517727
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1336766517993
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1336766518087
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1336766518165
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1336766518368
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1336766518414
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1336766518477
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1336766518539
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1336766518602
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1336766518680
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1336766518726
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1336766518789
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1336766518804
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1336766518820
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1336766518851
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1336766518867
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1336766518898
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1336766518914
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1336766518945
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1336766518960
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1336766518992
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1336766519055
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1336766519086
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1336766519102
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1336766519133
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1336766519149
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1336766519180
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1336766519195
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1336766519227
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1336766519242
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1336766519273
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1336766519398
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1336766519476
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1336766519663
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1336766519788
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1336766519835
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1336766519882
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1336766519929
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1336766520022
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1336766520022
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1336766520086
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1336766520086
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1336766520132
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1336766520179
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1336766520257
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1336766520273
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1336766520320
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1336766520351
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1336766520382
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1336766520382
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1336766520413
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1336766520444
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1336766520491
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1336766520522
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1336766520585
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1336766520616
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1336766520663
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1336766520710
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1336766520741
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1336766520772
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1336766520772
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1336766520834
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1336766520912
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1336766520944
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1336766520959
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1336766521006
